epoch,train_loss,eval_loss,eval_top1,eval_top5
0,1.5855883667510955,0.8892679426214054,63.53766502054648,99.9104736373805
1,1.1601848398612584,0.5239312598596094,77.82777780481636,99.99621052489955
2,1.1079947463196649,0.5063985977266543,79.3961470513265,99.99763157806223
3,1.0872896710188191,0.47123614692369964,80.13083164852891,99.99668420928711
4,1.0735165430893676,0.5013424152229331,80.26820014188075,99.99526315612445
5,1.0644238192685234,0.45921332492342565,80.1123579545954,99.99763157806223
6,1.0523707122604655,0.46518233522492075,80.91241100725489,99.99763157806223
7,1.051423381392778,0.48444141840904376,80.72577933008033,99.99857894683733
8,1.0434231931798887,0.47946034604097004,81.14025323243501,99.99668420928711
9,1.0427231654714568,0.4527218463481164,81.61441137672877,100.0
10,1.0323597206680466,0.43862864587813727,81.74372723426343,99.99526315612445
11,1.0315474405694978,0.45037669087651605,83.4200965376157,100.0
12,1.0234751172901428,0.4544477769647308,81.98956946891724,99.99905263108033
13,1.0215326512561125,0.46739573057529576,82.55088555382045,99.99526315612445
14,1.0224004228271233,0.4967079951574088,81.96256945470671,99.99526315612445
15,1.0217180765347456,0.46506542065899675,82.3770433570614,99.99857894683733
16,1.0161425674265265,0.4664686481583516,82.31593806174281,99.99526315612445
17,1.014232149750916,0.4320900916847681,84.18178114902865,99.99952631561244
18,1.01079724816715,0.4533077050655541,84.26562329841926,99.99857894683733
19,1.0074206072500504,0.46170497991192266,82.89572784057954,100.0
20,1.0036300031107943,0.43015467071463637,84.00130736983192,99.99668420928711
21,1.0038994989878052,0.43799724106664156,84.17514956659097,99.99668420928711
22,1.0016847141877747,0.4363329951410829,83.88809678393162,99.99763157806223
23,0.9955487919800783,0.42500834581440433,84.24999171124473,100.0
24,0.9928377602698949,0.48436741906482333,83.34667544634144,100.0
25,0.9918101313910823,0.4248903726997363,83.00135947512251,99.99810526244978
26,0.9863492780703353,0.429557001732293,83.83504412443021,99.99905263122488
27,0.9911217930607539,0.433111995740235,82.14635902512227,100.0
28,0.9900274568250355,0.43503552600681744,84.60904453179886,100.0
29,0.9884446889360866,0.43257593125311433,83.94257049681252,99.99715789367467
30,0.9788593652213683,0.41499325395814557,84.35325492348854,99.995736840512
31,0.9853665659722594,0.4229156947340451,84.57067609055231,99.99952631561244
32,0.9809562165929449,0.4054453758832231,84.12209690708958,99.99526315612445
33,0.9820207193304077,0.43195072083550207,84.72793933121717,99.99905263122488
34,0.9796717256000361,0.443220349068878,84.69430773456897,99.99763157806223
35,0.9765587138038031,0.4047130164094252,84.79236041775458,99.99526315612445
36,0.9772578013564978,0.4331713847375508,84.60620242503985,100.0
37,0.9829606908498351,0.4217079759203698,84.49441289251904,99.99715789367467
38,0.9726852203333572,0.40989930173381767,83.7677809311338,99.99857894683733
39,0.9761569428400534,0.5314144803610451,83.98188630697874,99.99952631561244
40,0.9750485114613181,0.5055138669013142,83.71093879595372,99.99715789367467
41,0.9759030537290093,0.457523524049426,84.94488681382111,99.99715789367467
42,0.9684110343853873,0.4238937332719478,84.89230783877954,99.99763157806223
43,0.9690205470007647,0.453603153904993,84.83072885900113,99.99905263122488
44,0.9681844951312711,0.39717152046393056,85.08130793825327,99.99810526244978
45,0.9675284605484575,0.4179157281004266,84.38925494243591,99.99763157806223
46,0.9709378617723614,0.4230204362155648,84.52046553780991,99.99763157806223
47,0.9705323025701695,0.4219827452726008,85.04341318146656,100.0
48,0.9649212428155706,0.42859357715239715,84.72888670013684,99.99715789367467
49,0.9681635431588382,0.41973527141499867,84.98562367736683,99.99715789367467
50,0.9672674958528064,0.41516104910325363,84.78525515085707,99.99810526244978
51,0.9663324023355782,0.39871729203858286,84.63083401695121,99.99526315612445
52,0.9657040629479435,0.4435663709678404,84.5455708141811,99.99905263122488
53,0.9672160829067808,0.44868731751467184,84.51241290199273,99.99810526244978
54,0.9696123919174698,0.43448462175627595,84.96146576991529,99.99668420928711
55,0.9702807069728416,0.4647122955513804,84.96383419221446,99.99526315612445
56,0.965522314397547,0.4331414909037901,84.97046577465214,99.99621052489955
57,0.9666732728047541,0.43586573160728426,85.10451847678515,99.99952631561244
58,0.9675268476446012,0.44127988654262057,84.85772887321167,99.99763157806223
59,0.9710191142530135,0.4342754941296505,85.1599395585857,100.0
60,0.9609047495429627,0.452847768316483,84.79378147113408,99.99810526244978
61,0.9651505834518453,0.39875075261252513,85.12536059301783,100.0
62,0.9654307887184035,0.41073000470983373,85.16751850994305,99.99763157806223
63,0.9630315954971487,0.40251158100541445,85.05715003080175,99.99621052489955
64,0.9653290192635584,0.41716599431100626,84.98893946858566,99.99905263122488
65,0.9609273856448144,0.4437950871628848,85.14904481600954,99.99763157806223
66,0.9658130819758478,0.48827073213362504,84.44136023301765,99.99763157806223
67,0.9661866536532264,0.40678673062339726,84.15809692603696,99.99905263122488
68,0.9660757216559965,0.41317382844343203,84.93162364894576,99.99952631561244
69,0.9676155896711668,0.4884199831619249,85.16751850994305,99.99621052489955
70,0.9667599114452151,0.44962787240467367,85.02636054091255,100.0
71,0.9638634114427376,0.46162895131401727,84.74688670961052,99.99810526244978
72,0.9651705274587693,0.4730901421470235,85.14620270925053,99.99715789367467
73,0.9632733279896766,0.38771431064557826,84.83214991238063,99.99905263122488
74,0.9601714954259107,0.4203685839771764,84.98609736182667,99.99905263122488
75,0.9606462051971093,0.3926319795949061,85.25136065933366,99.99810526244978
76,0.9639042158102252,0.3999772468737761,85.25515013501233,99.99715789367467
77,0.9677226342816582,0.5039021402991147,85.16657114102338,99.99810526244978
78,0.9615536283333421,0.42356177419604046,84.94204470706211,99.99715789367467
79,0.9672756874069726,0.41395896569782126,85.04293949700673,99.99905263122488
80,0.9634809057556405,0.4347585845599263,84.96146576991529,99.99526315612445
81,0.9655829756602582,0.39425826570793465,84.99699210440284,99.99857894683733
82,0.9637765676921755,0.4147142763476307,84.85157097523383,99.99668420928711
83,0.9660835256534609,0.42732132662246725,84.9377815469236,99.99668420928711
84,0.9592437609858481,0.4712101995023708,84.6962024724083,99.99857894683733
85,0.9619894731471291,0.4429588569293029,84.52188659118941,99.99715789367467
86,0.9637312437636408,0.5368985718230608,84.73125512243601,99.99857894683733
87,0.9605032272090183,0.41619866801220967,84.73409722919502,99.99763157806223
88,0.9632672292850754,0.43689730930762943,84.70804458390414,99.99668420928711
89,0.9607431998102501,0.4270848871092232,84.79662357789309,99.99763157806223
90,0.959924107215273,0.4057671557717956,84.82978149008146,99.99668420928711
91,0.9599959699944195,0.4008367840749122,85.10925532138349,100.0
92,0.964385988008911,0.43132695462162507,84.71846564202049,99.99952631561244
93,0.961586907262004,0.4326235858502936,85.17462377684056,99.99763157806223
94,0.9594868494388622,0.40795617142064966,85.00078158008151,99.99715789367467
95,0.9596900409138369,0.4002922548953365,85.24709749919515,99.99715789367467
96,0.9600453172364765,0.44421791200938543,85.13672902005385,99.99763157806223
97,0.9575884794017776,0.47578657569346144,81.7404114430446,99.99763157806223
98,0.9573053410914972,0.45059001251521763,85.15615008290703,99.99905263122488
99,0.9580392998373819,0.4594368364336943,85.12251848625883,99.99810526244978
100,0.9638598986182377,0.3923365535610319,85.2281501208018,99.99763157806223
101,0.9586571426808003,0.5218299883153071,85.04862371052474,99.99715789367467
102,0.956467482160264,0.4696582937875748,85.19783431537242,99.99763157806223
103,0.9617248399645144,0.5053372121864733,85.0145184294167,99.99952631561244
104,0.9615905230843421,0.41124015220149135,85.11067637476299,99.99857894683733
105,0.9552570417875806,0.48566135006990474,85.21346590254694,99.99715789367467
106,0.9602876634146678,0.41645782618713706,85.24709749919515,99.99715789367467
107,0.9599458860078677,0.4181042591303106,85.17699219913973,100.0
108,0.9608026053090035,0.439609814795595,85.31578174587108,99.99715789367467
109,0.9591216688231311,0.3935100030764881,84.87336046038618,99.99668420928711
110,0.9612931085579897,0.4843472993080635,85.10546584570481,99.99621052489955
111,0.9590861049292665,0.4455889821480011,84.80136042249143,99.99715789367467
112,0.9617458085279309,0.4641453195038683,85.0969395254278,99.99905263122488
113,0.9600912040837104,0.4395339066385373,84.90367626581556,99.99621052489955
114,0.9564812748341072,0.4576531067381101,84.81746569412579,100.0
115,0.9550828215134657,0.41074649280675557,85.1793606214389,99.99715789367467
116,0.9582862338382161,0.4919711304300685,84.95151839625878,99.995736840512
117,0.9555961627212707,0.528319088301328,85.2911501539597,99.99905263122488
118,0.9611977628681282,0.3991085265848498,85.17841325251923,99.99715789367467
119,0.9571844265452293,0.38934988894121225,84.96146576991529,99.99621052489955
120,0.9569382426086667,0.46744321252903637,84.76772882584322,99.995736840512
121,0.9542975997368157,0.5158114480083265,85.09315004974913,99.99905263122488
122,0.9576368682163278,0.48300455631675754,85.0997816321868,99.99905263122488
123,0.9581621955242065,0.4157518397438657,85.2309922275608,99.99810526244978
124,0.9571986023840433,0.5937306758704247,85.2868869938212,100.0
125,0.9549044083471802,0.4462333360508575,85.12820269977684,100.0
126,0.9565842808052003,0.40189060001522003,85.11493953490148,99.99668420928711
127,0.9534316099615369,0.3997373122545679,85.3413607067021,99.99857894683733
128,0.9533772543208248,0.48591738295187736,85.2883080472007,99.99763157806223
129,0.9556720209815706,0.4024323471999298,85.18125535927824,99.99668420928711
130,0.9567394376234838,0.45224733709558873,84.85488676645267,99.99763157806223
131,0.9587772554018196,0.43656340684660405,85.40009757972152,99.99905263122488
132,0.9555744391777358,0.431194699587402,85.2380974944583,99.99763157806223
133,0.9525809480863459,0.3904819370412137,85.36599229861346,99.995736840512
134,0.9569118384016579,0.4910099136357364,85.05525529296241,99.99763157806223
135,0.9584767361204866,0.5022625701306879,85.27362382894586,100.0
136,0.9595884289106793,0.42342891929194926,84.6123603230177,99.99715789367467
137,0.9573103789490884,0.4123175209313979,85.30062384315639,99.99905263122488
138,0.9565932832210985,0.4534922045355304,84.67962351631411,99.99905263122488
139,0.9570911311430957,0.4737970302997488,85.30062384315639,99.99621052489955
140,0.9560606392352345,0.4536463623792563,85.0202026429347,99.99857894683733
141,0.9539863927534958,0.4821892759569581,85.21962380052479,99.99763157806223
142,0.9586930947639206,0.4317993426116153,85.00220263346101,100.0
143,0.9570932633013636,0.4622344857993819,85.26415013974918,99.99857894683733
144,0.9565461712255126,0.46834140084940645,85.24851855257465,99.99810526244978
145,0.9562297357870927,0.4413220282916331,85.32099227492924,99.99763157806223
146,0.9588906547566339,0.4184921691349154,85.09599215650813,99.99715789367467
147,0.9527994878296421,0.4130286331098516,85.07704477811477,99.99621052489955
148,0.9522891645181388,0.3979724709180188,85.29446594517854,99.99715789367467
149,0.9556746788462991,0.4337461050877475,85.27741330462453,99.99905263122488
150,0.9534941860550892,0.4156261492880922,85.28736067828103,99.99810526244978
151,0.9511242035376513,0.5367984003724146,85.2324132809403,99.99952631561244
152,0.9531946025739083,0.3690291232888734,85.17225535454139,99.99810526244978
153,0.9545807167571411,0.41481719261883565,85.38446599254699,99.99715789367467
154,0.95322809933604,0.4258399148084061,85.18551851941675,99.99763157806223
155,0.9478117370872948,0.4217638825225754,85.52230817035867,99.99810526244978
156,0.955032060784669,0.41342023438599773,85.24141328567714,99.99905263122488
157,0.9558202398589628,0.4010731252210534,85.21109748024777,99.99668420928711
158,0.9499768292708712,0.4325126365350399,85.14004481127269,99.99810526244978
159,0.9552345474681542,0.4927405097896791,85.08272899163278,99.99905263122488
160,0.9557375966454362,0.44757775234111447,85.19878168429209,99.99810526244978
161,0.9543053237252557,0.4453076154457911,85.09788689434747,99.99952631561244
162,0.948481716337603,0.4878624104449949,84.9377815469236,99.99905263122488
163,0.9545571463551935,0.6062686061167516,85.12441322409816,99.99857894683733
164,0.952701140581441,0.3955855048047072,85.24188697013697,99.99905263122488
165,0.9533518975326117,0.4011884491441522,85.16515008764388,99.99905263122488
166,0.9524046400773156,0.39472941257365807,85.21346590254694,99.99810526244978
167,0.9499868954073811,0.4227376774139569,85.10167637002614,99.99857894683733
168,0.9510279156136614,0.4063929727862598,85.00836053143885,100.0
169,0.953324243110046,0.3994604504196349,85.34230807562177,99.99905263122488
