epoch,train_loss,eval_loss,eval_top1,eval_top5
0,1.743986494473214,1.0944108638346652,60.73534775616897,99.99526315612445
1,1.1760944747939264,0.5372705294844892,77.61272506005176,99.99715789367467
2,1.1024664356319596,0.4800565242484996,79.41651548309936,99.99763157806223
3,1.082560354503738,0.47820667541305284,79.2175680099691,99.995736840512
4,1.0638571547840203,0.4607403288435941,80.80677937271193,99.99621052489955
5,1.0533262693281966,0.452074845253208,81.12983217431866,99.99715789367467
6,1.0522573289182997,0.47432521058234767,80.21751590467852,99.99715789367467
7,1.0410600261951375,0.4701192441417074,81.53720080977584,99.99621052489955
8,1.0409874387984568,0.5310536984986571,82.16720114135497,99.995736840512
9,1.0369000149322611,0.519266574182243,81.62530611930495,99.99715789367467
10,1.0363881324478321,0.4684055055752661,81.89009573235212,99.99952631561244
11,1.0246087163777118,0.4611585959222873,83.62188611750496,99.99668420928711
12,1.0192631977192919,0.4522076896899025,82.9118331122139,99.99526315612445
13,1.0170743279272025,0.43320753526136724,83.5906229431559,99.99621052489955
14,1.016945905906638,0.4276848092872351,84.28030751667411,99.99763157806223
15,1.0192022567231993,0.43494529573601093,83.0738331974771,99.99715789367467
16,1.0175031768762393,0.4698080371522564,82.88151730678453,99.99526315612445
17,1.0139406993578535,0.43254557510622377,84.14530744562144,99.99905263122488
18,1.006726777611392,0.5770141775609158,81.97820104188123,99.99905263122488
19,1.0095813897900903,0.452905939440626,82.7053066877263,100.0
20,1.0096816378264373,0.45380543569940696,82.60251715994234,99.99952631561244
21,0.9981356574015736,0.4294389683108057,84.44325497085698,99.99526315612445
22,0.993134306227532,0.4089610386390335,84.14957060575995,99.99952631561244
23,0.993104467506189,0.42091174599795844,84.41199179650793,99.99715789367467
24,0.9882694001339507,0.46138077428757857,82.95114892238011,99.99810526244978
25,0.9882381196958936,0.4288963498097565,83.80757042575985,99.99715789367467
26,0.9869786466953608,0.4584288041895022,82.99093841700616,99.99810526244978
27,0.9784671674720297,0.39553096937896415,84.79946568465209,99.99952631561244
28,0.9814253130632866,0.41579825749250393,84.79804463127259,99.995736840512
29,0.9823335241085837,0.4579427687774441,82.78535936143824,99.99715789367467
30,0.9882611926213548,0.389149269371326,84.82504464548312,99.99621052489955
31,0.9874798269471377,0.39761648548482786,84.44420233977665,100.0
32,0.9764776704454509,0.4198396278350015,84.44230760193732,99.99905263122488
33,0.9776882473232531,0.4483350046746735,83.3462017618816,99.99526315612445
34,0.9732817819510322,0.45336936844687153,84.7506761852892,99.99763157806223
35,0.9742123887277213,0.42423954123215984,84.27130751193727,100.0
36,0.9708369681154185,0.403872025372612,84.7729393549014,99.99905263122488
37,0.9736871481881567,0.4034188286908309,84.38593915121707,99.99810526244978
38,0.9715847141674752,0.4424118164215152,83.55083344852986,99.99763157806223
39,0.9739781611973477,0.43974080041867786,84.53514975606477,100.0
40,0.9717001316762823,0.4399178168564168,84.82125516980446,99.99668420928711
41,0.974579408611219,0.45862158543816994,84.97757104154965,99.99668420928711
42,0.9601684130271902,0.5109397888581125,84.50578131955506,99.99905263122488
43,0.9664180584572676,0.40595567264525534,84.78762357315624,99.99668420928711
44,0.9650196616327206,0.3876770404920279,84.87193940700668,99.99668420928711
45,0.965943436574907,0.4007563334572808,84.75683408326704,99.99952631561244
46,0.9678109650036434,0.4497081067542667,84.82220253872413,99.99857894683733
47,0.9688248138777626,0.46782934059274506,84.98941315304549,99.99763157806223
48,0.9636357000844272,0.44673215175458647,85.04009739024772,99.99763157806223
49,0.9655399422272543,0.4642995864734666,85.25562381947216,99.99763157806223
50,0.9658762862857289,0.41704191974245775,83.88809678393162,99.99621052489955
51,0.9659837121454566,0.3961458895216853,84.83499201913963,100.0
52,0.970674563784394,0.42500958378382697,84.90083415905656,99.99526315612445
53,0.9615366161050328,0.3944109785551203,84.98041314830866,100.0
54,0.9642122599701219,0.4937723214550047,84.84067623265764,99.99857894683733
55,0.9635125962873891,0.41162302503185527,85.05004476390424,99.99763157806223
56,0.9620878452818057,0.4461595810379374,84.66114982238058,99.99905263122488
57,0.970971286586012,0.41029442338686756,85.17699219913973,99.99810526244978
58,0.9624823700159951,0.4245120855779069,85.04104475916739,99.99857894683733
59,0.9626271292034101,0.4911567459624321,84.98325525506766,100.0
60,0.9669981885852779,0.4260768772115143,85.06520266661893,100.0
61,0.9646040188536057,0.42960714017152113,85.00978158481836,99.99763157806223
62,0.9639684595145046,0.3829491884971058,85.1793606214389,99.99763157806223
63,0.9614489792403921,0.4476623449867605,84.76488671908422,99.99905263122488
64,0.9557738624391157,0.4103981991404995,84.69667615686814,99.99668420928711
65,0.9643008117244922,0.43592795507310134,85.0187815895552,100.0
66,0.9646513189887769,0.392772215357087,85.13293954437518,99.99715789367467
67,0.9590759958333142,0.4140031923001999,84.99557105102333,99.99763157806223
68,0.9602261919769972,0.40868440043833576,84.90793942595405,99.99810526244978
69,0.9604047751195363,0.4325722476120382,84.51762343105091,99.99526315612445
70,0.9608158138464841,0.40948093508865,85.09457110312863,99.99715789367467
71,0.9596472943168903,0.41705335478137096,84.93588680908427,99.99715789367467
72,0.958719625698573,0.4081647584090834,85.32667648844725,99.99621052489955
73,0.9586475067893399,0.4779080922994894,84.74546565623102,99.99810526244978
74,0.9595933717044648,0.533485721263044,84.87857098944436,99.99952631561244
75,0.9612750259220708,0.39857831935865495,85.03536054564938,99.99952631561244
76,0.9627727958344922,0.4373593194160892,84.43425496612014,99.99905263122488
77,0.9611682980403241,0.468323013241553,84.27936014775445,99.99621052489955
78,0.9584945202813574,0.40055925019154615,84.34662334105086,99.99668420928711
79,0.9643302827332509,0.44414137530878306,84.83072885900113,99.99810526244978
80,0.9646149755536317,0.45447856722144986,85.14951850046937,100.0
81,0.9631140432696114,0.4516429551204698,84.90225521243606,99.99857894683733
82,0.9633632463856565,0.42838339209734455,84.66162350684041,99.99668420928711
83,0.9608762012314551,0.4254129927132527,84.76062355894571,100.0
84,0.9600784667626954,0.40959956436572464,84.73267617581551,99.995736840512
85,0.9579974657264603,0.41691745267448166,84.99178157534466,99.99763157806223
86,0.9541195362824393,0.4632095201102737,84.84304465495681,99.995736840512
87,0.9574314093069282,0.41339893930947463,85.19783431537242,100.0
88,0.9598421295387518,0.4175237549055947,84.91599206177123,99.99905263122488
89,0.9603195765872953,0.3819545899061986,85.29730805193755,99.99857894683733
90,0.9617404182294125,0.457470943899181,85.30062384315639,99.99526315612445
91,0.9560221919079417,0.4244746025195276,85.08888688961062,99.99715789367467
92,0.9577155074905525,0.40382120143550077,85.21204484916744,99.99905263122488
93,0.9544133017683405,0.38238314019342906,84.76488671908422,99.99952631561244
94,0.95831180956235,0.4803110463808139,84.92499206650808,99.99715789367467
95,0.960782139896985,0.42512928625225593,84.90036047459672,99.99810526244978
96,0.9572352639034056,0.39109521046540685,85.32715017290708,99.99621052489955
97,0.956326749232265,0.4218647676755356,85.14288691803169,99.99857894683733
98,0.9570731652946889,0.46172830325338327,84.68862352105096,99.99621052489955
99,0.9549610833098051,0.43374383025991065,85.11636058828098,99.99905263122488
100,0.9532236723266565,0.4258094490279995,85.03725528348872,100.0
101,0.9571176401552394,0.411761406580839,84.88662362526154,99.99763157806223
